variation_id,run_number,crn_seed,final_status,years_survived,final_population,final_resources,final_health,distance_covered,disease_outbreaks,overcrowding_events,critical_rationing,normal_rationing,min_resources,max_resources,mean_resources,std_resources,total_weight,initial_population,ship_capacity,initial_resources,birth_rate,death_rate,resource_gen_rate,lightspeed_fraction,health_index,diff_initial_population,diff_ship_capacity,diff_initial_resources,diff_birth_rate,diff_death_rate,diff_resource_gen_rate,diff_lightspeed_fraction,diff_health_index
initial_resources_101000,99,141,Success,720,13,1231.32223678712,107.80000000000001,40161613694976.07,39,2,85,192,1011.8544023946538,96055.52252990854,26337.688217468574,25041.43846946114,78837.68821746857,1000,1050,101000,9.4,3.7,102.0,0.0059,100,0,0,1000,0.0,0.0,0.0,0.0,0
initial_resources_102000,0,42,Success,720,18,1811.8162666506598,88.2,40161613694976.07,48,2,91,181,1274.3130002973503,101964.30653068409,17930.281942344373,20308.361758756833,70430.28194234437,1000,1050,102000,9.4,3.7,102.0,0.0059,100,0,0,2000,0.0,0.0,0.0,0.0,0
initial_resources_102000,1,43,Failed,574,0,186.13622498627723,100.0,32017730917939.504,28,2,84,120,77.16169778997391,95279.83625285674,15523.195336671024,20046.46968040056,68023.19533667102,1000,1050,102000,9.4,3.7,102.0,0.0059,100,0,0,2000,0.0,0.0,0.0,0.0,0
initial_resources_102000,2,44,Failed,688,0,126.19829390690298,100.0,38376653086310.57,39,2,84,148,81.61926248305075,92445.86496200487,17976.83486773549,23344.392612780266,70476.8348677355,1000,1050,102000,9.4,3.7,102.0,0.0059,100,0,0,2000,0.0,0.0,0.0,0.0,0
initial_resources_102000,3,45,Success,720,7,989.189069214955,107.80000000000001,40161613694976.07,42,2,91,158,694.7764987697191,84794.31214547253,20328.78937131336,20686.523994554653,72828.78937131335,1000,1050,102000,9.4,3.7,102.0,0.0059,100,0,0,2000,0.0,0.0,0.0,0.0,0
initial_resources_102000,4,46,Success,720,13,1182.033353178011,107.80000000000001,40161613694976.07,48,2,93,183,697.4090571498461,94719.78741840424,17165.65740559207,21888.515028525733,69665.65740559206,1000,1050,102000,9.4,3.7,102.0,0.0059,100,0,0,2000,0.0,0.0,0.0,0.0,0
initial_resources_102000,5,47,Success,720,19,1839.5395374930413,88.2,40161613694976.07,34,2,80,160,1346.2136920224807,89785.26378429812,20338.772352478125,20966.304353404255,72838.77235247812,1000,1050,102000,9.4,3.7,102.0,0.0059,100,0,0,2000,0.0,0.0,0.0,0.0,0
initial_resources_102000,6,48,Failed,696,0,176.73733299800898,100.0,38822893238476.945,48,2,89,140,89.2383993386663,98251.58019744477,13799.867761983123,20520.62110395561,66299.86776198313,1000,1050,102000,9.4,3.7,102.0,0.0059,100,0,0,2000,0.0,0.0,0.0,0.0,0
initial_resources_102000,7,49,Success,720,4,513.3187749494325,107.80000000000001,40161613694976.07,44,2,108,162,307.0092373965349,107493.23978300806,16472.754399308767,24957.07419677241,68972.75439930876,1000,1050,102000,9.4,3.7,102.0,0.0059,100,0,0,2000,0.0,0.0,0.0,0.0,0
initial_resources_102000,8,50,Failed,704,0,160.13789178762568,100.0,39269133390643.32,39,2,92,157,70.08815326136309,102103.90486137246,18183.834873348915,25972.162371330192,70683.83487334891,1000,1050,102000,9.4,3.7,102.0,0.0059,100,0,0,2000,0.0,0.0,0.0,0.0,0
initial_resources_102000,9,51,Success,720,3,383.5568553765048,107.80000000000001,40161613694976.07,46,2,108,195,219.96982495655294,109120.74192414075,16686.5374604559,24457.573714974973,69186.5374604559,1000,1050,102000,9.4,3.7,102.0,0.0059,100,0,0,2000,0.0,0.0,0.0,0.0,0
initial_resources_102000,10,52,Success,720,13,1327.9279749888515,107.80000000000001,40161613694976.07,40,2,80,162,1104.2379875048364,89099.50913638044,14820.501782945497,17460.490346874816,67320.5017829455,1000,1050,102000,9.4,3.7,102.0,0.0059,100,0,0,2000,0.0,0.0,0.0,0.0,0
initial_resources_102000,11,53,Success,720,33,3749.935251271391,88.2,40161613694976.07,20,2,70,186,2508.573224157398,105938.33557957664,25927.69924110792,23283.59089049602,78427.69924110791,1000,1050,102000,9.4,3.7,102.0,0.0059,100,0,0,2000,0.0,0.0,0.0,0.0,0
initial_resources_102000,12,54,Success,720,12,1462.4684349983063,107.80000000000001,40161613694976.07,37,2,90,158,861.5379485563597,97576.62179033735,16961.49457235525,20969.298327879496,69461.49457235525,1000,1050,102000,9.4,3.7,102.0,0.0059,100,0,0,2000,0.0,0.0,0.0,0.0,0
initial_resources_102000,13,55,Success,720,9,1023.6707108440554,107.80000000000001,40161613694976.07,37,2,88,179,791.8913978540993,87723.56496922445,25955.828546980112,26448.207707075282,78455.8285469801,1000,1050,102000,9.4,3.7,102.0,0.0059,100,0,0,2000,0.0,0.0,0.0,0.0,0
initial_resources_102000,14,56,Success,720,8,934.3031607973599,107.80000000000001,40161613694976.07,43,2,105,191,626.9849745420192,102397.06020794653,12800.9295433522,18783.079905565643,65300.9295433522,1000,1050,102000,9.4,3.7,102.0,0.0059,100,0,0,2000,0.0,0.0,0.0,0.0,0
initial_resources_102000,15,57,Success,720,6,636.2111466802438,107.80000000000001,40161613694976.07,32,2,90,188,520.8909457296007,97489.68645175328,16803.89840414084,21528.61404916296,69303.89840414084,1000,1050,102000,9.4,3.7,102.0,0.0059,100,0,0,2000,0.0,0.0,0.0,0.0,0
initial_resources_102000,16,58,Success,720,3,440.6719817093941,107.80000000000001,40161613694976.07,45,2,103,199,204.6223960150205,107938.0958623579,23189.780845702753,26244.30612470166,75689.78084570276,1000,1050,102000,9.4,3.7,102.0,0.0059,100,0,0,2000,0.0,0.0,0.0,0.0,0
initial_resources_102000,17,59,Success,720,8,830.1620090004824,88.2,40161613694976.07,31,2,94,204,558.6430297117829,87331.92842372984,19238.02181890706,22297.841202038373,71738.02181890706,1000,1050,102000,9.4,3.7,102.0,0.0059,100,0,0,2000,0.0,0.0,0.0,0.0,0
initial_resources_102000,18,60,Success,720,4,560.2132879518576,107.80000000000001,40161613694976.07,37,2,95,166,398.65207860433634,99434.62436553705,15111.996398452487,19690.889848651223,67611.9963984525,1000,1050,102000,9.4,3.7,102.0,0.0059,100,0,0,2000,0.0,0.0,0.0,0.0,0
initial_resources_102000,19,61,Failed,608,0,162.6174599192645,100.0,33914251564646.73,40,2,86,128,76.94108883131808,100669.10071700218,19045.746552748493,26232.914385210763,71545.74655274849,1000,1050,102000,9.4,3.7,102.0,0.0059,100,0,0,2000,0.0,0.0,0.0,0.0,0
initial_resources_102000,20,62,Success,720,2,204.16834129642882,107.80000000000001,40161613694976.07,34,2,88,177,204.16834129642882,97235.39632674684,18031.662725620048,23316.264374572016,70531.66272562004,1000,1050,102000,9.4,3.7,102.0,0.0059,100,0,0,2000,0.0,0.0,0.0,0.0,0
initial_resources_102000,21,63,Success,720,13,1476.556003102876,107.80000000000001,40161613694976.07,26,2,95,179,629.4578200277588,95793.07306685753,11681.622602456386,17395.376923508364,64181.62260245639,1000,1050,102000,9.4,3.7,102.0,0.0059,100,0,0,2000,0.0,0.0,0.0,0.0,0
initial_resources_102000,22,64,Success,720,8,830.4983207835943,88.2,40161613694976.07,35,2,89,189,725.5035665135182,115249.77504872606,17478.38130194731,20980.597813630124,69978.38130194732,1000,1050,102000,9.4,3.7,102.0,0.0059,100,0,0,2000,0.0,0.0,0.0,0.0,0
initial_resources_102000,23,65,Failed,679,0,187.17388227176966,100.0,37874632915123.4,40,2,96,161,87.9319798208268,105801.20168380527,16623.63466186218,22751.900951567546,69123.63466186218,1000,1050,102000,9.4,3.7,102.0,0.0059,100,0,0,2000,0.0,0.0,0.0,0.0,0
initial_resources_102000,24,66,Success,720,6,614.3673766213792,78.4,40161613694976.07,30,2,92,187,606.8736052567506,95474.74232080762,15341.57003819163,18911.886173017945,67841.57003819162,1000,1050,102000,9.4,3.7,102.0,0.0059,100,0,0,2000,0.0,0.0,0.0,0.0,0
initial_resources_102000,25,67,Success,720,8,1000.1096568648737,98.0,40161613694976.07,32,2,88,193,748.5242753006164,84838.71975419151,15080.31620916039,17699.00890282477,67580.31620916039,1000,1050,102000,9.4,3.7,102.0,0.0059,100,0,0,2000,0.0,0.0,0.0,0.0,0
initial_resources_102000,26,68,Success,720,8,980.9853212483008,107.80000000000001,40161613694976.07,31,2,98,192,748.5848909167582,85917.61027596127,16175.066260384103,20768.078740261895,68675.0662603841,1000,1050,102000,9.4,3.7,102.0,0.0059,100,0,0,2000,0.0,0.0,0.0,0.0,0
initial_resources_102000,27,69,Success,720,5,604.0924247458161,107.80000000000001,40161613694976.07,36,2,97,182,449.1600334731752,79740.01550794071,14484.189104352716,17789.304947157678,66984.18910435271,1000,1050,102000,9.4,3.7,102.0,0.0059,100,0,0,2000,0.0,0.0,0.0,0.0,0
initial_resources_102000,28,70,Success,720,14,1395.6248447335486,88.2,40161613694976.07,39,2,88,200,1021.7007774961148,84107.98463993493,15671.825483022832,18125.427605453726,68171.82548302284,1000,1050,102000,9.4,3.7,102.0,0.0059,100,0,0,2000,0.0,0.0,0.0,0.0,0
initial_resources_102000,29,71,Success,720,12,1548.8955948230393,107.80000000000001,40161613694976.07,46,2,89,176,703.1682464361675,103521.77638643583,20089.785757840516,24525.5151710774,72589.78575784052,1000,1050,102000,9.4,3.7,102.0,0.0059,100,0,0,2000,0.0,0.0,0.0,0.0,0
initial_resources_102000,30,72,Success,720,18,1908.8958888873062,88.2,40161613694976.07,31,2,81,172,1706.73802292536,123941.46472265523,22921.382207423663,28809.099706311797,75421.38220742367,1000,1050,102000,9.4,3.7,102.0,0.0059,100,0,0,2000,0.0,0.0,0.0,0.0,0
initial_resources_102000,31,73,Success,720,12,1103.6965741344522,88.2,40161613694976.07,29,4,87,167,587.8954429009375,109909.79440309678,23822.166332232966,28864.109327351307,76322.16633223297,1000,1050,102000,9.4,3.7,102.0,0.0059,100,0,0,2000,0.0,0.0,0.0,0.0,0
initial_resources_102000,32,74,Success,720,1,247.94937807064184,107.80000000000001,40161613694976.07,43,2,102,174,132.86584892119865,83676.47335309918,14894.046384469839,20177.860089355527,67394.04638446984,1000,1050,102000,9.4,3.7,102.0,0.0059,100,0,0,2000,0.0,0.0,0.0,0.0,0
initial_resources_102000,33,75,Success,720,7,688.9870408387276,98.0,40161613694976.07,36,2,91,191,652.3881574914631,103426.27208377513,19532.822666249194,23984.29441591657,72032.8226662492,1000,1050,102000,9.4,3.7,102.0,0.0059,100,0,0,2000,0.0,0.0,0.0,0.0,0
initial_resources_102000,34,76,Success,720,4,504.42371858333945,107.80000000000001,40161613694976.07,37,2,94,159,378.709071747272,106651.09536387672,17225.357792266946,21276.994638882476,69725.35779226695,1000,1050,102000,9.4,3.7,102.0,0.0059,100,0,0,2000,0.0,0.0,0.0,0.0,0
initial_resources_102000,35,77,Success,720,12,1259.8354368795603,107.80000000000001,40161613694976.07,35,2,91,172,828.3221171013827,110149.31811966852,17763.46360527814,20801.77644274165,70263.46360527814,1000,1050,102000,9.4,3.7,102.0,0.0059,100,0,0,2000,0.0,0.0,0.0,0.0,0
initial_resources_102000,36,78,Success,720,15,1820.5616755537872,107.80000000000001,40161613694976.07,35,2,91,147,653.600696552995,107816.57016869058,17098.08490216298,23869.583101960765,69598.08490216298,1000,1050,102000,9.4,3.7,102.0,0.0059,100,0,0,2000,0.0,0.0,0.0,0.0,0
initial_resources_102000,37,79,Failed,662,0,182.1604070837763,100.0,36926372591769.85,48,2,99,152,79.51252161781886,104354.83005340936,17238.45763505136,23358.844541857536,69738.45763505137,1000,1050,102000,9.4,3.7,102.0,0.0059,100,0,0,2000,0.0,0.0,0.0,0.0,0
initial_resources_102000,38,80,Success,720,1,146.93864706026108,107.80000000000001,40161613694976.07,35,2,85,176,141.68701329359186,99085.83157780004,18834.914703825933,23396.048526531184,71334.91470382593,1000,1050,102000,9.4,3.7,102.0,0.0059,100,0,0,2000,0.0,0.0,0.0,0.0,0
initial_resources_102000,39,81,Success,720,1,116.89034835308425,86.24,40161613694976.07,32,2,96,152,116.89034835308425,115304.07142626397,14795.503859489358,23082.801050933,67295.50385948936,1000,1050,102000,9.4,3.7,102.0,0.0059,100,0,0,2000,0.0,0.0,0.0,0.0,0
initial_resources_102000,40,82,Success,720,16,1538.8596309668983,88.2,40161613694976.07,31,2,86,216,1081.8081335573656,99763.80784921236,16533.00920055621,21894.66919731508,69033.0092005562,1000,1050,102000,9.4,3.7,102.0,0.0059,100,0,0,2000,0.0,0.0,0.0,0.0,0
initial_resources_102000,41,83,Success,720,1,115.09587251041839,107.80000000000001,40161613694976.07,31,2,85,139,104.55596737038304,80706.34997955637,13590.989049275224,19096.238917086863,66090.98904927523,1000,1050,102000,9.4,3.7,102.0,0.0059,100,0,0,2000,0.0,0.0,0.0,0.0,0
initial_resources_102000,42,84,Success,720,14,1664.9072584288201,107.80000000000001,40161613694976.07,35,2,88,196,1098.4071548041024,90272.85792324043,16461.036552454254,20166.58035632315,68961.03655245426,1000,1050,102000,9.4,3.7,102.0,0.0059,100,0,0,2000,0.0,0.0,0.0,0.0,0
initial_resources_102000,43,85,Success,720,3,328.24605613891566,107.80000000000001,40161613694976.07,35,2,93,190,328.24605613891566,120154.91058426502,20768.98747802339,26254.098610083412,73268.9874780234,1000,1050,102000,9.4,3.7,102.0,0.0059,100,0,0,2000,0.0,0.0,0.0,0.0,0
initial_resources_102000,44,86,Success,720,4,394.38964182994187,107.80000000000001,40161613694976.07,34,2,87,191,370.7954652795886,104075.30044635836,21789.085928835742,27575.088544642054,74289.08592883575,1000,1050,102000,9.4,3.7,102.0,0.0059,100,0,0,2000,0.0,0.0,0.0,0.0,0
initial_resources_102000,45,87,Success,720,1,73.76312142505546,75.46,40161613694976.07,36,2,93,145,73.76312142505546,100492.98328178069,18381.914008425014,21841.496718495637,70881.91400842501,1000,1050,102000,9.4,3.7,102.0,0.0059,100,0,0,2000,0.0,0.0,0.0,0.0,0
initial_resources_102000,46,88,Success,720,8,775.8700632047478,107.80000000000001,40161613694976.07,35,2,93,171,699.4859617752222,101547.21694220198,14279.228878536165,17546.971556795124,66779.22887853616,1000,1050,102000,9.4,3.7,102.0,0.0059,100,0,0,2000,0.0,0.0,0.0,0.0,0
initial_resources_102000,47,89,Success,720,6,607.8086383101189,107.80000000000001,40161613694976.07,34,2,83,183,547.4026323478821,106783.14201889065,25156.82796576408,25749.863356722715,77656.82796576408,1000,1050,102000,9.4,3.7,102.0,0.0059,100,0,0,2000,0.0,0.0,0.0,0.0,0
initial_resources_102000,48,90,Success,720,1,252.64128480430608,107.80000000000001,40161613694976.07,37,2,103,171,249.912876708711,92628.46267430572,14807.71319127966,21679.18773095243,67307.71319127966,1000,1050,102000,9.4,3.7,102.0,0.0059,100,0,0,2000,0.0,0.0,0.0,0.0,0
initial_resources_102000,49,91,Success,720,19,1875.3034713207107,88.2,40161613694976.07,36,2,83,182,1154.385887809456,102676.5475978982,23290.890332140374,27689.15293930252,75790.89033214038,1000,1050,102000,9.4,3.7,102.0,0.0059,100,0,0,2000,0.0,0.0,0.0,0.0,0
initial_resources_102000,50,92,Success,720,3,352.70605009807224,107.80000000000001,40161613694976.07,40,2,83,182,333.36053897428053,88924.7226269336,15406.118502198711,21317.585100779022,67906.11850219872,1000,1050,102000,9.4,3.7,102.0,0.0059,100,0,0,2000,0.0,0.0,0.0,0.0,0
initial_resources_102000,51,93,Success,720,13,1234.4269400184617,107.80000000000001,40161613694976.07,47,2,93,180,828.6097502284481,94609.35183089366,16749.248305684767,22682.805947388904,69249.24830568477,1000,1050,102000,9.4,3.7,102.0,0.0059,100,0,0,2000,0.0,0.0,0.0,0.0,0
initial_resources_102000,52,94,Success,720,10,992.611502757383,88.2,40161613694976.07,30,2,92,163,517.5700565700347,100982.91895767358,15714.333095037318,21602.992959617677,68214.33309503732,1000,1050,102000,9.4,3.7,102.0,0.0059,100,0,0,2000,0.0,0.0,0.0,0.0,0
initial_resources_102000,53,95,Failed,667,0,169.93611677930426,100.0,37205272686873.836,42,2,84,129,65.48077548320336,95221.63546570294,15403.716147329895,21548.515716670652,67903.71614732989,1000,1050,102000,9.4,3.7,102.0,0.0059,100,0,0,2000,0.0,0.0,0.0,0.0,0
initial_resources_102000,54,96,Success,720,8,624.6586889040975,70.56,40161613694976.07,42,2,100,142,624.6586889040975,116634.7857266228,20608.578275418407,26001.900531329873,73108.5782754184,1000,1050,102000,9.4,3.7,102.0,0.0059,100,0,0,2000,0.0,0.0,0.0,0.0,0
initial_resources_102000,55,97,Failed,672,0,187.4402611087613,100.0,37484172781977.82,28,2,81,107,86.34682080290976,108859.08533446779,15119.956454195537,23475.97512068964,67619.95645419553,1000,1050,102000,9.4,3.7,102.0,0.0059,100,0,0,2000,0.0,0.0,0.0,0.0,0
initial_resources_102000,56,98,Success,720,5,574.7901052556738,107.80000000000001,40161613694976.07,35,2,103,182,506.1062730973463,101441.28921209785,13435.722730565716,20675.376577430972,65935.72273056571,1000,1050,102000,9.4,3.7,102.0,0.0059,100,0,0,2000,0.0,0.0,0.0,0.0,0
initial_resources_102000,57,99,Failed,699,0,177.00418454997975,100.0,38990233295539.336,31,2,79,169,77.35263504277863,101437.26085212665,18384.2682799607,22716.376224275493,70884.2682799607,1000,1050,102000,9.4,3.7,102.0,0.0059,100,0,0,2000,0.0,0.0,0.0,0.0,0
initial_resources_102000,58,100,Success,720,8,714.0563330766114,88.2,40161613694976.07,30,2,88,182,532.4342580156522,87440.37774503688,14844.223968825205,19596.643082932856,67344.2239688252,1000,1050,102000,9.4,3.7,102.0,0.0059,100,0,0,2000,0.0,0.0,0.0,0.0,0
initial_resources_102000,59,101,Success,720,10,918.189963017823,107.80000000000001,40161613694976.07,38,2,88,184,918.189963017823,79489.44756304305,17931.64562502717,21052.034505912845,70431.64562502717,1000,1050,102000,9.4,3.7,102.0,0.0059,100,0,0,2000,0.0,0.0,0.0,0.0,0
initial_resources_102000,60,102,Success,720,2,224.7814802083334,107.80000000000001,40161613694976.07,35,2,96,158,224.7814802083334,98314.3216607978,17171.08590495502,21966.92666089138,69671.08590495502,1000,1050,102000,9.4,3.7,102.0,0.0059,100,0,0,2000,0.0,0.0,0.0,0.0,0
initial_resources_102000,61,103,Failed,673,0,152.74707437191768,100.0,37539952800998.62,40,2,96,153,54.498749101789656,92120.25326150782,14418.916726359534,17337.583005557753,66918.91672635953,1000,1050,102000,9.4,3.7,102.0,0.0059,100,0,0,2000,0.0,0.0,0.0,0.0,0
initial_resources_102000,62,104,Success,720,1,266.5388192251521,107.80000000000001,40161613694976.07,37,2,100,176,157.81328505125143,108936.99583808641,15241.311688482167,22723.32390748046,67741.31168848216,1000,1050,102000,9.4,3.7,102.0,0.0059,100,0,0,2000,0.0,0.0,0.0,0.0,0
initial_resources_102000,63,105,Success,720,21,2053.4472281052153,98.0,40161613694976.07,31,2,86,181,1515.2063416449878,105548.79825206831,26132.47847602013,22510.24234252007,78632.47847602013,1000,1050,102000,9.4,3.7,102.0,0.0059,100,0,0,2000,0.0,0.0,0.0,0.0,0
initial_resources_102000,64,106,Success,720,16,1763.080566738006,107.80000000000001,40161613694976.07,32,2,98,175,1064.562071990566,101720.5750684086,27682.590765692097,28821.461587496495,80182.59076569209,1000,1050,102000,9.4,3.7,102.0,0.0059,100,0,0,2000,0.0,0.0,0.0,0.0,0
initial_resources_102000,65,107,Success,720,12,1292.6165056801324,107.80000000000001,40161613694976.07,36,2,94,176,856.0602351859116,106028.16917796913,15673.198878503877,23076.338470136936,68173.19887850387,1000,1050,102000,9.4,3.7,102.0,0.0059,100,0,0,2000,0.0,0.0,0.0,0.0,0
initial_resources_102000,66,108,Success,720,14,1729.7121485293765,98.0,40161613694976.07,34,2,93,186,638.1676699662271,99591.22038419114,13567.202126013526,20564.9009365361,66067.20212601352,1000,1050,102000,9.4,3.7,102.0,0.0059,100,0,0,2000,0.0,0.0,0.0,0.0,0
initial_resources_102000,67,109,Success,720,4,400.80069789718164,107.80000000000001,40161613694976.07,34,2,96,178,219.69571513035095,108825.66806817366,19024.41760187664,27357.547980721312,71524.41760187664,1000,1050,102000,9.4,3.7,102.0,0.0059,100,0,0,2000,0.0,0.0,0.0,0.0,0
initial_resources_102000,68,110,Failed,678,0,165.75891694530867,100.0,37818852896102.6,47,2,97,147,84.2047264043006,94541.52490460995,14814.898554080266,20036.947119437555,67314.89855408027,1000,1050,102000,9.4,3.7,102.0,0.0059,100,0,0,2000,0.0,0.0,0.0,0.0,0
initial_resources_102000,69,111,Success,720,10,1121.556297195091,107.80000000000001,40161613694976.07,43,2,88,168,775.4412520582516,85139.35620060394,18156.034657968474,20653.919891388872,70656.03465796847,1000,1050,102000,9.4,3.7,102.0,0.0059,100,0,0,2000,0.0,0.0,0.0,0.0,0
initial_resources_102000,70,112,Success,720,5,465.98246431650244,107.80000000000001,40161613694976.07,45,2,92,189,444.48729174525397,97622.05585980357,12926.599488318829,19811.206205017752,65426.599488318825,1000,1050,102000,9.4,3.7,102.0,0.0059,100,0,0,2000,0.0,0.0,0.0,0.0,0
initial_resources_102000,71,113,Success,720,19,1779.089436606695,88.2,40161613694976.07,40,2,93,190,1185.6229738062552,99504.3845986274,14076.809522545693,21803.864417110344,66576.8095225457,1000,1050,102000,9.4,3.7,102.0,0.0059,100,0,0,2000,0.0,0.0,0.0,0.0,0
